approvedBetween10001And25000,approvedBetween1And10000,approvedBetween25001AndMax,approvedForFemaAssistance,averageFemaInspectedDamage,city,county,disasterNumber,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,hash,id,lastRefresh,noFemaInspectedDamage,otherNeedsAmount,rentalAmount,repairReplaceAmount,state,totalApprovedIhpAmount,totalDamage,totalInspected,totalMaxGrants,validRegistrations,zipCode
3,510,0,513,525,CORPUS CHRISTI,Nueces (County),4332,2,720,0,0,10aefa035ac32354e4ae9fd98358398f,5a2f5293758c6e4347f892b9,2019-01-29T15:58:18.472Z,315,220153.0,125039,236247.0,TX,581438.0,545358,1037,0,1732,78416
2,8,0,10,6876,ARANSAS PASS,Nueces (County),4332,1,8,1,0,f917747ddaf751401f4d42afadff59f4,5a2f5293758c6e4347f892c3,2019-01-29T15:58:18.471Z,0,22006.0,12654,12583.0,TX,47243.0,68768,10,0,10,78336
1,5,0,6,2236,THE WOODLANDS,Montgomery (County),4332,1,4,0,0,32827acd877e9b76e701ac41f3f50eb2,5a2f5293758c6e4347f892be,2019-01-29T15:58:18.401Z,3,4150.0,1742,9652.0,TX,15544.0,17893,8,0,13,77385
123,415,25,563,8731,SPRING,Montgomery (County),4332,138,252,56,56,d909026141c46d5887faab13fa7b89bd,5a2f5293758c6e4347f892cd,2019-01-29T15:58:18.422Z,225,337457.0,639948,2571081.0,TX,3548486.0,6347963,727,8,1184,77386
11,86,12,109,15383,PINEHURST,Montgomery (County),4332,29,34,36,20,8191b40cf25cbfc3a10a4b2495a24e79,5a2f5293758c6e4347f89295,2019-01-29T15:58:18.470Z,35,162704.0,195112,373812.0,TX,731628.0,2368994,154,3,191,77362
5,128,2,135,2663,NEWTON,Newton (County),4332,4,151,2,5,8e0cda565923a7b2ac2815b80dae27c8,5a2f5293758c6e4347f892c9,2018-11-20T19:06:47.195Z,108,67166.0,49230,218248.0,TX,334643.0,719127,270,2,367,75966
18,52,5,75,12668,THE WOODLANDS,Montgomery (County),4332,31,18,14,9,559a38eb1d4c9938fe3c7d494dc17619,5a2f5293758c6e4347f892ce,2018-11-20T19:06:47.101Z,24,32878.0,117173,389800.0,TX,539850.0,1216156,96,0,131,77380
95,206,37,338,9493,SPLENDORA,Montgomery (County),4332,87,210,63,45,5f0792fe9ec33ed845ab20a60acc93ca,5a2f5293758c6e4347f892bb,2019-01-29T15:58:18.019Z,128,590622.0,490503,2148291.0,TX,3229416.0,5060174,533,12,689,77372
12,19,3,34,11772,DEWEYVILLE,Newton (County),4332,11,12,11,3,8826830126c0d87e70d2340d75fb0e46,5a2f5293758c6e4347f892a2,2019-01-29T15:58:18.488Z,10,66097.0,38397,198955.0,TX,303449.0,553322,47,0,54,77632
61,287,25,373,6564,PORTER,Montgomery (County),4332,70,311,19,41,350bb77d22a89df97f38a6a9a700b070,5a2f5293758c6e4347f8929d,2019-01-29T15:58:17.993Z,224,315883.0,381333,1650286.0,TX,2347503.0,4365711,665,14,969,77365
16,91,4,111,6569,CALL,Newton (County),4332,20,81,8,8,307b29be3dfd4596347f683628e9c69f,5a2f5293758c6e4347f892c0,2018-11-20T19:06:47.350Z,35,102260.0,71314,479886.0,TX,653460.0,998493,152,1,188,75933
1,10,0,11,1648,BANQUETE,Nueces (County),4332,1,22,1,0,6b78c67dd7d85b1298a52dea2aac6e1d,5a2f5293758c6e4347f892ac,2019-01-29T15:58:18.471Z,12,17218.0,15324,18317.0,TX,50859.0,59358,36,0,48,78339
1,2,3,6,21063,PATTON VILLAGE,Montgomery (County),4332,1,1,3,1,9596edeb32d3a753cb1ed88c58383c08,5a2f5293758c6e4347f892ca,2019-01-29T15:58:18.487Z,1,40881.0,13076,55042.0,TX,108999.0,147447,7,0,7,77372
28,170,13,211,15468,SPRING,Montgomery (County),4332,82,42,44,43,41844a9dfbff14dad603f0335200b77e,5a2f5293758c6e4347f89299,2018-11-20T19:06:47.270Z,60,159210.0,345691,723710.0,TX,1228611.0,4191870,271,7,364,77380
11,95,1,107,3245,WILLIS,Montgomery (County),4332,18,105,6,1,67a4b47624126505546c14b6219581e6,5a2f5293758c6e4347f892cf,2018-11-20T19:06:47.102Z,81,50196.0,62602,311488.0,TX,424286.0,684721,211,0,303,77318
1,109,0,110,432,CORPUS CHRISTI,Nueces (County),4332,1,153,0,0,69031b476600b484a4e73a78d5c069a1,5a2f5293758c6e4347f892ec,2019-01-29T15:58:18.444Z,72,56801.0,15236,27392.0,TX,99429.0,97779,226,0,465,78417
0,6,0,6,877,DRISCOLL,Nueces (County),4332,0,19,0,0,b24f422a443da8aa6135469ff63a551f,5a2f5293758c6e4347f892d8,2019-01-29T15:58:18.445Z,10,3298.0,6182,14227.0,TX,23707.0,25452,29,0,38,78351
0,1,0,1,5171,COLDSPRING,Polk (County),4332,0,1,0,0,427a1eb022a0ab4561a82a5f87a242b0,5a2f5293758c6e4347f892e3,2019-01-29T15:58:18.475Z,0,488.0,0,4684.0,TX,5172.0,5172,1,0,1,77331
79,571,6,656,7505,BRIDGE CITY,Orange (County),4332,290,296,65,12,47dd2163f899b05ace95cce33d9137c1,5a2f5293758c6e4347f892dc,2019-01-29T15:58:18.473Z,288,390629.0,670984,1327147.0,TX,2388760.0,7137831,951,1,1288,77611
5,29,0,34,3777,BUNA,Newton (County),4332,9,21,1,0,cb49b785ea3f3253c91a75680d215595,5a2f5293758c6e4347f892c7,2018-11-20T19:06:47.272Z,23,40424.0,13140,77214.0,TX,130778.0,203983,54,0,75,77612
4,918,0,922,504,CORPUS CHRISTI,Nueces (County),4332,4,1060,0,0,c32f4b881c6daf8850bc2493041359ea,5a2f5293758c6e4347f892ff,2019-01-29T14:38:01.720Z,530,397737.0,181478,331699.0,TX,910915.0,803477,1594,0,3622,78415
0,8,0,8,2201,SANDIA,Nueces (County),4332,1,10,0,0,f929f7ee94f45d4f2f0cd62d35c09a4d,5a2f5293758c6e4347f892db,2018-11-20T19:06:47.280Z,5,5746.0,6192,18369.0,TX,30308.0,35219,16,0,20,78383
0,291,0,291,419,CORPUS CHRISTI,Nueces (County),4332,1,297,0,0,0f509b5d087e373fded602194e9366e8,5a2f5293758c6e4347f892fe,2019-01-29T14:38:01.719Z,207,130171.0,43539,86582.0,TX,260292.0,211681,505,0,1239,78410
0,0,0,0,7589,SPRING,Montgomery (County),4332,1,0,0,0,333351767a45b18a10dc8f019f215add,5a2f5293758c6e4347f892cc,2018-11-20T19:06:47.192Z,1,0.0,0,0.0,TX,0.0,15179,2,0,2,77373
1,1,0,2,14681,BRIDGE CITY,Orange (County),4332,2,0,0,0,cb81ea0e75ac5e50904162276095d1e5,5a2f5293758c6e4347f892f4,2018-11-20T19:06:47.045Z,0,2172.0,1712,13843.0,TX,17727.0,29363,2,0,2,77630
1291,2859,786,4936,14088,VIDOR,Orange (County),4332,1131,1355,852,850,7ad42579b22324046fbb85ca6e4a5218,5a2f5293758c6e4347f892e1,2019-01-29T15:58:18.474Z,1323,6246644.0,6339903,39641103.0,TX,52227650.0,77639663,5511,394,6792,77662
0,9,0,9,881,CORPUS CHRISTI,Nueces (County),4332,0,11,0,0,58d136ab5c7d4a43f5fc2b94ea5c0c47,5a2f5293758c6e4347f89308,2018-11-20T19:06:47.354Z,16,3750.0,3574,7332.0,TX,14656.0,23797,27,0,51,78402
10,26,6,42,12562,DEWEYVILLE,Newton (County),4332,14,21,13,5,f7e069ac4117b5d3dfd62bcc9868ce10,5a2f5293758c6e4347f892d1,2019-01-29T15:58:18.422Z,11,59552.0,44376,319015.0,TX,422943.0,804020,64,3,75,77614
5,458,1,464,911,CORPUS CHRISTI,Nueces (County),4332,4,614,0,3,8825487cc3a1560498706f237a7c29af,5a2f5293758c6e4347f8930b,2019-01-29T15:58:18.405Z,364,211753.0,133995,257657.0,TX,603405.0,898316,985,0,2398,78418
2,263,0,265,492,CORPUS CHRISTI,Nueces (County),4332,0,415,0,1,bea13499dab8352217956c9e17550ed0,5a2f5293758c6e4347f89313,2019-01-29T14:38:01.730Z,235,109908.0,83323,104024.0,TX,297255.0,320454,651,0,1204,78404
0,405,0,405,214,CORPUS CHRISTI,Nueces (County),4332,1,243,0,0,457b98b579be3f81566dcd46151b6497,5a2f5293758c6e4347f89315,2019-01-29T15:58:18.424Z,305,192823.0,7798,26919.0,TX,227540.0,117842,549,0,2308,78414
1,79,0,80,670,CORPUS CHRISTI,Nueces (County),4332,0,133,0,0,3f2a7f360f12618f62ff92cc67d82345,5a2f5293758c6e4347f892ea,2019-01-29T15:58:18.443Z,67,36516.0,35613,71850.0,TX,143979.0,134172,200,0,299,78407
3,448,0,451,302,CORPUS CHRISTI,Nueces (County),4332,1,473,0,0,57e1c461f1a58124f08a507dabce09e7,5a2f5293758c6e4347f892b8,2019-01-29T14:38:01.710Z,326,202234.0,91277,87532.0,TX,381043.0,241727,800,0,2045,78411
3,1,1,5,12234,MAURICEVILLE,Orange (County),4332,2,1,3,0,766426909dfdf94fad97e842eb4af494,5a2f5293758c6e4347f8931f,2019-01-29T15:58:18.490Z,2,22797.0,8688,59453.0,TX,90938.0,97877,8,0,8,77626
1,27,0,28,1124,WIERGATE,Newton (County),4332,1,36,0,0,db78905ad4d0e11df2b7da7fe2c5d87c,5a2f5293758c6e4347f892c2,2019-01-29T15:58:18.442Z,17,12046.0,2284,38294.0,TX,52623.0,60738,54,0,71,75977
6,300,0,306,701,CORPUS CHRISTI,Nueces (County),4332,5,467,1,0,a912afc45a6b4461fb66e7420a071fa0,5a2f5293758c6e4347f89309,2019-01-29T15:58:18.404Z,218,134129.0,113465,256204.0,TX,503799.0,485000,691,0,1092,78408
3,433,0,436,520,CORPUS CHRISTI,Nueces (County),4332,1,522,1,0,556ee11c0ca6f8c8391ebff7304d4b29,5a2f5293758c6e4347f892eb,2019-01-29T15:58:18.444Z,300,196264.0,106324,159803.0,TX,462391.0,428540,824,0,2114,78412
3,76,0,79,3101,SPRING,Montgomery (County),4332,6,11,2,3,b626c868932977689d6cde43fe969683,5a2f5293758c6e4347f892b3,2019-01-29T15:58:18.046Z,81,35500.0,37034,32467.0,TX,105001.0,319486,103,0,136,77381
6,7,7,20,27349,ROSE CITY,Orange (County),4332,4,3,5,11,be0a5b6aee06059d4a2ec932ba238b97,5a2f5293758c6e4347f892e0,2018-11-20T19:06:47.282Z,2,33027.0,37068,267893.0,TX,337988.0,683736,25,4,27,77662
0,34,0,34,548,CORPUS CHRISTI,Nueces (County),4332,0,67,0,0,622f9a671c407bcac442b017ccc9cd46,5a2f5293758c6e4347f892b7,2019-01-29T15:58:18.472Z,29,17542.0,13741,22209.0,TX,53492.0,52669,96,0,126,78406
1,323,0,324,263,CORPUS CHRISTI,Nueces (County),4332,1,293,0,0,a839ef804c0c5e318b6202156d541a4e,5a2f5293758c6e4347f8930a,2019-01-29T14:38:01.701Z,338,157952.0,11334,44737.0,TX,214023.0,166483,632,0,2001,78413
8,43,1,52,8477,KIRBYVILLE,Newton (County),4332,6,17,12,5,8636f93825c414f80a9c9ff57eef703a,5a2f5293758c6e4347f892c1,2019-01-29T15:58:18.403Z,32,54353.0,30466,175300.0,TX,260119.0,610402,72,0,94,75956
1,460,0,461,501,CORPUS CHRISTI,Nueces (County),4332,0,738,0,0,b5a561123c45e9a274d1e8994898b423,5a2f5293758c6e4347f892fd,2019-01-29T15:58:18.489Z,273,181714.0,130099,193457.0,TX,505270.0,507041,1011,0,1482,78405
1,41,0,42,609,CORPUS CHRISTI,Nueces (County),4332,1,61,0,0,64a2447dec304091fbb83558cbcd8d1d,5a2f5293758c6e4347f892e9,2018-11-20T19:06:47.040Z,35,15230.0,18929,26798.0,TX,60957.0,59100,97,0,143,78401
11,594,2,607,1003,ROBSTOWN,Nueces (County),4332,12,844,2,2,c0a4b8ae330098ab19d625a042512ca3,5a2f5293758c6e4347f8931c,2019-01-29T15:58:18.425Z,465,298893.0,271539,535331.0,TX,1105764.0,1329878,1325,1,1920,78380
0,110,0,110,987,CORPUS CHRISTI,Nueces (County),4332,0,167,0,0,b61306b19b630ff46f077456056f9dd3,5a2f5293758c6e4347f89314,2018-11-20T19:06:47.107Z,47,49449.0,65662,102942.0,TX,218053.0,211293,214,0,309,78409
0,1,0,1,14900,PINEHURST,Orange (County),4332,1,0,0,0,a3ce9073c7efd913dc5a54f863408ca6,5a2f5293758c6e4347f89321,2018-11-20T19:06:47.114Z,0,0.0,1398,0.0,TX,1398.0,14900,1,0,1,77630
2,0,0,2,7648,ROMAN FOREST,Montgomery (County),4332,0,1,1,0,eba047815b1938c62bfebcfede08740a,5a2f5293758c6e4347f892cb,2019-01-29T15:58:18.487Z,2,1162.0,2912,27897.0,TX,31971.0,30595,4,0,4,77357
1,2,1,4,13723,DEWEYVILLE,Orange (County),4332,2,0,1,0,20a2cb8d8733ce632294562e2240a406,5a2f5293758c6e4347f8931e,2018-11-20T19:06:47.112Z,1,9072.0,10630,30478.0,TX,50180.0,54893,4,1,4,77614
1,30,1,32,3079,BURKEVILLE,Newton (County),4332,3,32,2,1,14e40325c994265c80901ab9f068de1d,5a2f5293758c6e4347f892a8,2018-11-20T19:06:47.036Z,25,16505.0,9542,70307.0,TX,96354.0,194001,63,1,84,75932
114,667,29,810,9655,PORT ARANSAS,Nueces (County),4332,282,517,84,29,0cc6d07520e72597763f77df3496361c,5a2f5293758c6e4347f8931b,2019-01-29T15:58:18.425Z,115,678968.0,1319633,2483917.0,TX,4482517.0,9916119,1027,11,1790,78373
708,2386,176,3270,8664,ORANGE,Orange (County),4332,855,1400,446,196,94df86cfc04b522c2a769a142f44f734,5a2f5293758c6e4347f89320,2019-01-29T15:58:18.426Z,1111,3384480.0,3070801,14836906.0,TX,21292186.0,34726810,4008,62,5094,77630
9,178,3,190,2135,GREGORY,San Patricio (County),4332,5,234,0,3,c58177432fecc511c71d8d45dee7456e,5a2f5293758c6e4347f8932d,2018-11-20T19:06:47.134Z,28,107930.0,159717,382695.0,TX,650342.0,576497,270,2,383,78359
0,40,1,41,998,ONALASKA,Polk (County),4332,0,66,1,0,9944d9878a42623d59aeee1eb6f76668,5a2f5293758c6e4347f89322,2019-01-29T15:58:18.475Z,50,13670.0,13966,84847.0,TX,112483.0,116865,117,0,150,77360
4,26,0,30,3660,AUSTWELL,Refugio (County),4332,5,41,0,0,fa99977a25799d1bb5b415ae681c3c64,5a2f5293758c6e4347f89323,2019-01-29T15:58:18.476Z,4,15159.0,15744,103743.0,TX,134645.0,183043,50,0,80,77950
0,9,0,9,326,LANE CITY,Wharton (County),4332,0,11,0,0,302e3a0120a99ea86b594b80e8766159,5a2f5293758c6e4347f89345,2019-01-29T15:58:18.413Z,7,2500.0,3876,2030.0,TX,8406.0,5882,18,0,21,77453
0,1,0,1,2326,DODGE,Walker (County),4332,0,2,0,0,39bae7086f3db0d1558c4e9a8b3eaad1,5a2f5293758c6e4347f8933b,2019-01-29T15:58:18.432Z,1,0.0,1626,7847.0,TX,9473.0,6980,3,0,3,77334
1,35,1,37,1932,WALLER,Waller (County),4332,2,50,1,1,b86b76270128dcead6dfed052e47d195,5a2f5293758c6e4347f89341,2018-11-20T19:06:47.143Z,33,8616.0,23820,74533.0,TX,106969.0,168106,87,0,110,77484
1,0,1,2,29256,VIDOR,Orange (County),4332,0,1,1,1,9dfb616d5df0fbc67313dcd05e231a2e,5a2f5293758c6e4347f8934b,2019-01-29T15:58:18.447Z,0,500.0,3942,48781.0,TX,53223.0,87770,3,1,3,77670
6,41,1,48,2209,COLMESNEIL,Tyler (County),4332,7,49,2,0,f04a8c7ea00e772103ac5e35d89ba661,5a2f5293758c6e4347f89332,2018-11-20T19:06:47.136Z,36,30108.0,22462,153460.0,TX,206029.0,207675,94,0,135,75938
22,417,5,444,3018,REFUGIO,Refugio (County),4332,23,468,1,6,5042d8f3ecaa7f6ecace17d93d9b53a2,5a2f5293758c6e4347f89324,2019-01-29T15:58:18.449Z,58,240681.0,273682,942393.0,TX,1456756.0,1678373,556,3,837,78377
0,2,0,2,568,LAKE CITY,San Patricio (County),4332,0,7,0,0,f377456a254bafaf2757ff356bd6bdc3,5a2f5293758c6e4347f8932e,2019-01-29T15:58:18.493Z,4,917.0,0,0.0,TX,917.0,6256,11,0,15,78368
2,83,0,85,2131,PLACEDO,Victoria (County),4332,1,107,1,2,0192912e1d736007f2cd4f64c9f6f498,5a2f5293758c6e4347f89338,2019-01-29T15:58:18.410Z,20,57368.0,41250,96197.0,TX,194815.0,279244,131,0,169,77977
3,8,1,12,3655,POINT BLANK,San Jacinto (County),4332,3,9,1,0,3b397c5fada108b8121bf149cc9bef6d,5a2f5293758c6e4347f89329,2019-01-29T15:58:18.408Z,9,9553.0,8431,66749.0,TX,84733.0,80428,22,1,33,77364
63,791,15,869,2918,VICTORIA,Victoria (County),4332,84,1008,15,15,0fd23e541d314b9ddae562c409a443d8,5a2f5293758c6e4347f8933a,2019-01-29T15:58:18.411Z,336,528622.0,532326,1861572.0,TX,2922519.0,4255358,1458,6,2263,77905
4,25,2,31,5531,EAGLE LAKE,Wharton (County),4332,1,17,5,2,e4b80d0b387cd5db679de700eef09ee8,5a2f5293758c6e4347f89342,2018-11-20T19:06:47.378Z,17,42691.0,44029,97435.0,TX,184155.0,232306,42,0,52,77434
1,0,0,1,7591,PEARLAND,San Patricio (County),4332,0,1,0,0,437e7a8660295d74e45c72f2202d8258,5a2f5293758c6e4347f8932f,2019-01-29T15:58:18.494Z,0,1268.0,2630,6824.0,TX,10722.0,7592,1,0,1,77581
13,58,2,73,3748,SPURGER,Tyler (County),4332,8,87,6,2,f462531235f861d020e69663f21ccab8,5a2f5293758c6e4347f89334,2018-11-20T19:06:47.371Z,33,79580.0,53612,267909.0,TX,401101.0,509781,136,1,193,77660
1,36,0,37,937,HEMPHILL,Sabine (County),4332,2,35,0,0,4c24037be36ce99d3c44befa75a53622,5a2f5293758c6e4347f89352,2019-01-29T15:58:18.428Z,40,9738.0,6486,47425.0,TX,63649.0,72196,77,0,107,75948
1,2,0,3,11250,ROCKPORT,San Patricio (County),4332,3,1,0,0,26d4255d76b7bf5598be2e9f5b3efb02,5a2f5293758c6e4347f89330,2019-01-29T15:58:18.478Z,1,3153.0,9868,16220.0,TX,29241.0,56255,5,0,5,78382
35,293,8,336,2112,LIVINGSTON,Polk (County),4332,31,433,8,4,8dd7bd8bc8d4027ac7a5bb7d5ba4345e,5a2f5293758c6e4347f8934e,2019-01-29T15:58:18.448Z,265,194586.0,164732,993383.0,TX,1352700.0,1565520,741,4,1103,77351
0,2,0,2,1593,ACE,Polk (County),4332,0,4,0,0,e388cf5f21f06593df10f1bd1f0abced,5a2f5293758c6e4347f8934c,2018-11-20T19:06:47.048Z,1,1686.0,1128,5199.0,TX,8014.0,7965,5,0,5,77326
0,6,0,6,1235,MEYERSVILLE,Victoria (County),4332,0,9,0,0,44ae6c4397c3fae573acc9a3e3d1863b,5a2f5293758c6e4347f89364,2019-01-29T15:58:18.495Z,6,2050.0,4326,14090.0,TX,20466.0,18535,15,0,17,77974
5,26,1,32,2039,POINTBLANK,San Jacinto (County),4332,5,60,1,0,cf8420eeeb640ef6c3cb923d643dab8d,5a2f5293758c6e4347f89356,2019-01-29T15:58:18.492Z,21,10748.0,28780,136636.0,TX,176164.0,177463,87,0,102,77364
1,18,0,19,2132,NEW WAVERLY,San Jacinto (County),4332,0,36,2,0,794be40ed503faafc13a7b1f197ec494,5a2f5293758c6e4347f89355,2018-11-20T19:06:47.210Z,11,2730.0,9944,69637.0,TX,82311.0,104484,49,0,55,77358
1,1,0,2,5713,MIDWAY,Walker (County),4332,2,0,0,0,366fdb98b2369a4665c17281fd7e4bce,5a2f5293758c6e4347f89369,2018-11-20T19:06:47.219Z,3,0.0,1626,17876.0,TX,19502.0,28566,5,0,5,75852
0,1,1,2,17495,CLEVELAND,Polk (County),4332,0,1,1,0,bd6347f3f2276a5a4ec9f19c3ab19d4a,5a2f5293758c6e4347f89380,2018-11-20T19:06:47.206Z,0,10874.0,3000,22142.0,TX,36016.0,34990,2,0,2,77327
3,15,0,18,3630,INGLESIDE ON THE BAY,San Patricio (County),4332,2,18,0,0,92bc391efe7b59a9c06bb0391956ec09,5a2f5293758c6e4347f8938e,2019-01-29T15:58:18.430Z,2,9244.0,7794,52555.0,TX,69593.0,79876,22,0,46,78362
13,12,3,28,11569,MAURICEVILLE,Orange (County),4332,10,5,9,1,a5f98dc35d9cdb4dbac54ef761ed13d3,5a2f5293758c6e4347f8937b,2019-01-29T15:58:18.474Z,10,64088.0,32778,240010.0,TX,336876.0,404946,35,1,37,77632
0,8,0,8,556,BRONSON,Sabine (County),4332,0,17,0,0,c9cd5fc03b807877774154273e4895f6,5a2f5293758c6e4347f89385,2018-11-20T19:06:47.051Z,12,5094.0,2184,7055.0,TX,14332.0,16131,29,0,32,75930
20,205,4,229,2240,HUNTSVILLE,Walker (County),4332,20,288,7,3,2b34dadf5ab5d892728c6f6f711c99dd,5a2f5293758c6e4347f89368,2019-01-29T15:58:18.496Z,164,106062.0,150076,594236.0,TX,850374.0,1079923,482,2,612,77320
42,1797,4,1843,1441,VICTORIA,Victoria (County),4332,44,2055,15,1,428a062ca000b981302ca2872e1c9383,5a2f5293758c6e4347f89366,2019-01-29T15:58:18.432Z,616,970708.0,839091,1717712.0,TX,3527510.0,3937722,2731,1,4850,77901
3,20,0,23,2253,WILLIS,San Jacinto (County),4332,2,31,0,0,9899f640e718395cf32baefe8d6efba7,5a2f5293758c6e4347f89357,2019-01-29T15:58:18.492Z,11,10901.0,16820,79945.0,TX,107666.0,99160,44,0,51,77378
74,296,44,414,6614,SHEPHERD,San Jacinto (County),4332,64,334,48,18,af6232e4c7e8ccd37ecb994360cdbbb3,5a2f5293758c6e4347f8938a,2019-01-29T15:58:18.408Z,136,399529.0,302046,2673859.0,TX,3375435.0,3968847,600,16,728,77371
1,5,0,6,1846,PRAIRIE VIEW,Waller (County),4332,0,6,1,0,5289c0b0de8c9696a90c0041a2aa60c2,5a2f5293758c6e4347f8936d,2019-01-29T15:58:18.481Z,8,8839.0,3546,17406.0,TX,29790.0,27704,15,0,22,77445
0,9,0,9,755,EDROY,San Patricio (County),4332,0,23,0,0,508b429fb3fb5e1e306370dd719b0e9f,5a2f5293758c6e4347f89359,2018-11-20T19:06:47.212Z,5,2805.0,4473,9095.0,TX,16374.0,21141,28,0,42,78352
40,237,9,286,4883,BROOKSHIRE,Waller (County),4332,66,258,22,3,c721e10d84bcb8c98ae9ef4b5ae66964,5a2f5293758c6e4347f8939e,2019-01-29T15:58:18.433Z,119,205757.0,329446,943949.0,TX,1479152.0,2285618,468,4,602,77423
22,424,5,451,2674,TAFT,San Patricio (County),4332,16,575,6,8,abd4c83dce546aa3436b1b31e34336df,5a2f5293758c6e4347f8935e,2019-01-29T15:58:18.494Z,78,282043.0,328782,690122.0,TX,1300947.0,1826718,683,1,994,78390
0,0,1,1,38715,GLEN FLORA,Wharton (County),4332,0,0,0,1,a3678fe0b737b606a9a18539faf4a9c0,5a2f5293758c6e4347f89370,2019-01-29T15:58:18.434Z,0,877.0,1292,30531.0,TX,32700.0,38716,1,1,1,77433
0,2,0,2,615,MAGNOLIA,Waller (County),4332,0,6,0,0,6b9083ad80e853bfc7c1252ff0effa8f,5a2f5293758c6e4347f8936c,2018-11-20T19:06:47.221Z,5,500.0,1742,82.0,TX,2324.0,6769,11,0,15,77355
2,6,3,11,9904,DEWEYVILLE,Orange (County),4332,6,5,3,1,c51d86be9981f20857dfdf452abd200d,5a2f5293758c6e4347f8937a,2019-01-29T15:58:18.490Z,9,19411.0,13986,101329.0,TX,134726.0,237716,24,0,29,77632
302,861,95,1258,10200,WHARTON,Wharton (County),4332,373,524,154,107,be8d6db783559e9a70ae1e5e3f90ac71,5a2f5293758c6e4347f89374,2019-01-29T14:38:01.937Z,352,1695547.0,1373060,6590011.0,TX,9658617.0,15402192,1510,35,1955,77488
0,2,0,2,2429,ROCKPORT,Nueces (County),4332,0,2,0,0,186bb4d4647b8354ffec34ebcb925091,5a2f5293758c6e4347f89378,2018-11-20T19:06:47.202Z,1,2316.0,2772,5728.0,TX,10815.0,7288,3,0,4,78382
1140,2055,374,3569,12624,ORANGE,Orange (County),4332,1090,991,767,354,ca4ec445e8c37d4ae8b211c515b19fb4,5a2f5293758c6e4347f8937c,2019-01-29T15:58:18.491Z,937,4039399.0,3796113,26426633.0,TX,34262145.0,52254796,4139,119,5157,77632
1,3,0,4,7214,VILLAGE MILLS,Tyler (County),4332,0,2,1,1,735433544327e2b29b7196db4a8d64c7,5a2f5293758c6e4347f89361,2019-01-29T15:58:18.430Z,6,1500.0,3148,22334.0,TX,26982.0,72147,10,0,22,77663
17,39,3,59,6734,WEST ORANGE,Orange (County),4332,22,36,4,2,6a0a0d10e6d77b6bf07c81c0031fa20a,5a2f5293758c6e4347f8937f,2018-11-20T19:06:47.205Z,24,80661.0,55952,312470.0,TX,449082.0,592593,88,0,112,77630
24,71,20,115,8779,GOODRICH,Polk (County),4332,24,79,21,15,a1b203d1d3e8ec7d9b545802da318f89,5a2f5293758c6e4347f893da,2018-11-20T19:06:47.127Z,49,183429.0,89658,1001548.0,TX,1274635.0,1650531,188,8,228,77335
1,0,0,1,4735,CLEVELAND,San Jacinto (County),4332,1,1,0,0,9376a52bc616f18eb70d611796faa488,5a2f5293758c6e4347f893ba,2018-11-20T19:06:47.209Z,1,500.0,1048,10144.0,TX,11692.0,14206,3,0,3,77327
0,5,0,5,4277,PRAIRIE VIEW,Waller (County),4332,2,4,0,0,6acf7fd165806226eace8c45cbcec067,5a2f5293758c6e4347f893d4,2018-11-20T19:06:47.315Z,2,871.0,3694,4458.0,TX,9023.0,34218,8,0,11,77446
1,0,0,1,16463,GLEN FLORA,Wharton (County),4332,1,0,0,0,a3d46b283d4fe9fd87daf140cdb607d1,5a2f5293758c6e4347f893fd,2019-01-29T15:58:18.481Z,0,8440.0,8060,8232.0,TX,24732.0,16464,1,0,1,77488
2,308,0,310,729,SINTON,San Patricio (County),4332,1,560,0,0,3b3429b5a975e6e0c3b9706ea2c093a6,5a2f5293758c6e4347f89391,2019-01-29T15:58:18.409Z,138,107817.0,125530,224051.0,TX,457398.0,510151,699,0,1093,78387
1,10,1,12,3731,MOSCOW,Polk (County),4332,1,20,0,1,29dbdaef367ae1dc5ae153d5dc0c6ae3,5a2f5293758c6e4347f89382,2019-01-29T15:58:18.491Z,5,4969.0,1631,57552.0,TX,64152.0,100758,27,1,33,75960
1,36,0,37,977,FRED,Tyler (County),4332,1,44,0,0,58380f8a75a8bb9c3c6161afc74e892b,5a2f5293758c6e4347f893ec,2019-01-29T15:58:18.478Z,28,13480.0,25343,45194.0,TX,84017.0,71389,73,0,116,77616
1,0,0,1,12575,SHEPERD,San Jacinto (County),4332,1,0,0,0,e45e6d220e027242df61ddeb239581c6,5a2f5293758c6e4347f893e3,2018-11-20T19:06:47.053Z,0,500.0,1394,11323.0,TX,13217.0,12575,1,0,1,77371
44,113,8,165,8501,BOLING,Wharton (County),4332,42,88,22,9,059b361bcf7dd21d2cc76b96d9755252,5a2f5293758c6e4347f893d5,2018-11-20T19:06:47.222Z,47,136894.0,172038,856715.0,TX,1165646.0,1768266,208,3,262,77420
0,14,0,14,789,PINELAND,Sabine (County),4332,1,20,0,0,f81df0f69159dbfc19e31c1503bc1a43,5a2f5293758c6e4347f893df,2018-11-20T19:06:47.301Z,27,5923.0,1430,708.0,TX,8061.0,37895,48,0,61,75968
